transaction_id,customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add_ons_purchased,add_on_total,revenue
3772,4409,28,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-07-05,Express,Add ons,57.82,2281.09
3773,4411,27,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-06-03,Express,Add ons,23.15,764.24
3774,4411,27,Female,No,Smartphone,SKU1001,5,Cancelled,PayPal,145.25,20.75,7,2024-07-02,Overnight,Add ons,45.01,190.26
3775,4412,48,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,741.09,247.03,3,2024-07-01,Overnight,No Add ons,0.0,741.09
3776,4414,19,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2023-11-25,Standard,No Add ons,0.0,3711.68
3777,4414,19,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3164.76,791.19,4,2024-05-27,Express,Add ons,17.14,3181.9
3778,4415,70,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2023-11-17,Express,Add ons,40.62,1896.4599999999998
3779,4417,46,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,166.0,20.75,8,2023-10-09,Standard,Add ons,35.38,201.38
3780,4417,46,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-02-12,Express,No Add ons,0.0,1855.84
3781,4418,42,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-01-30,Standard,Add ons,35.55,8483.849999999999
3782,4418,42,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2024-08-09,Express,Add ons,23.73,7144.44
3783,4418,42,Female,No,Tablet,SKU1002,3,Completed,PayPal,1482.18,247.03,6,2024-08-26,Overnight,No Add ons,0.0,1482.18
3784,4419,21,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2023-10-27,Standard,No Add ons,0.0,103.75
3785,4419,21,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-01-27,Express,Add ons,46.95,8495.25
3786,4419,21,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,145.25,20.75,7,2024-04-20,Overnight,Add ons,127.41,272.65999999999997
3787,4419,21,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-06-10,Express,No Add ons,0.0,1976.24
3788,4420,34,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,2023-10-07,Overnight,Add ons,59.17,2378.9700000000003
3789,4422,65,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2023-12-18,Overnight,No Add ons,0.0,6329.52
3790,4422,65,Male,No,Smartphone,SKU1001,5,Completed,PayPal,124.5,20.75,6,2024-06-18,Overnight,No Add ons,0.0,124.5
3791,4424,49,Male,Yes,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-02-12,Standard,Add ons,24.36,4771.5
3792,4424,49,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,124.5,20.75,6,2024-03-07,Overnight,Add ons,87.69,212.19
3793,4426,32,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-04-21,Overnight,No Add ons,0.0,1582.38
3794,4426,32,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-09-23,Standard,Add ons,86.37,877.5600000000001
3795,4427,18,Male,Yes,Smartphone,SKU1001,5,Completed,PayPal,41.5,20.75,2,2024-06-01,Standard,No Add ons,0.0,41.5
3796,4428,60,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,62.25,20.75,3,2023-10-05,Standard,Add ons,111.8,174.05
3797,4428,60,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2023-11-18,Standard,Add ons,77.97,2548.27
3798,4428,60,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-06-04,Standard,No Add ons,0.0,4224.15
3799,4431,25,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,1689.66,844.83,2,2023-12-03,Express,No Add ons,0.0,1689.66
3800,4432,35,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,1689.66,844.83,2,2024-01-19,Express,Add ons,45.15,1734.8100000000002
3801,4433,71,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,2024-04-29,Express,Add ons,30.88,3278.6
3802,4434,49,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2024-05-19,Express,No Add ons,0.0,1729.21
3803,4435,39,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-02-25,Standard,Add ons,82.4,2058.64
3804,4436,75,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2023-12-27,Standard,Add ons,58.23,2528.53
3805,4436,75,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-05-02,Overnight,Add ons,56.96,1912.8
3806,4436,75,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-09-22,Express,No Add ons,0.0,5913.81
3807,4438,41,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-04-15,Standard,No Add ons,0.0,2223.27
3808,4440,77,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-03-02,Express,No Add ons,0.0,3164.76
3809,4441,35,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-09-18,Standard,Add ons,47.65,68.4
3810,4442,71,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2024-03-13,Overnight,No Add ons,0.0,2470.3
3811,4442,71,Male,No,Smartphone,SKU1001,5,Completed,PayPal,62.25,20.75,3,2024-09-21,Standard,Add ons,43.25,105.5
3812,4443,74,Female,Yes,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2023-10-05,Express,No Add ons,0.0,62.25
3813,4443,74,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-05-27,Overnight,Add ons,26.31,3737.99
3814,4443,74,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-09-07,Express,No Add ons,0.0,3247.72
3815,4445,69,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,3955.95,791.19,5,2024-04-03,Overnight,Add ons,55.43,4011.3799999999997
3816,4446,66,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2023-10-10,Express,Add ons,23.96,44.71
3817,4447,57,Male,Yes,Laptop,SKU1005,3,Completed,PayPal,3711.68,463.96,8,2024-05-19,Standard,Add ons,41.08,3752.7599999999998
3818,4447,57,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-07-10,Overnight,No Add ons,0.0,5913.81
3819,4449,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2023-10-30,Express,Add ons,105.1,2575.4
3820,4449,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,145.25,20.75,7,2024-04-16,Express,No Add ons,0.0,145.25
3821,4450,41,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-02-02,Standard,Add ons,46.26,1628.64
3822,4451,27,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-02,Express,Add ons,89.56,8001.46
3823,4451,27,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-01-05,Overnight,No Add ons,0.0,3247.72
3824,4451,27,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-06-18,Overnight,Add ons,124.45,6883.09
3825,4451,27,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,5538.33,791.19,7,2024-08-11,Overnight,No Add ons,0.0,5538.33
3826,4452,38,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2024-01-12,Overnight,Add ons,41.91,1624.2900000000002
3827,4452,38,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,5068.98,844.83,6,2024-07-06,Overnight,Add ons,15.86,5084.839999999999
3828,4454,37,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2023-12-04,Overnight,Add ons,112.5,3824.18
3829,4455,38,Male,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-03-07,Standard,No Add ons,0.0,4639.6
3830,4455,38,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-07-27,Standard,Add ons,39.69,7951.589999999999
3831,4455,38,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-07-29,Overnight,No Add ons,0.0,4175.64
3832,4456,44,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-06-01,Overnight,Add ons,75.29,4031.24
3833,4457,40,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2023-10-12,Standard,No Add ons,0.0,2470.3
3834,4458,76,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-08-25,Overnight,No Add ons,0.0,124.5
3835,4459,74,Male,No,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,2024-07-02,Standard,Add ons,65.91,993.8299999999999
3836,4626,53,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2024-08-01,Express,No Add ons,0.0,124.5
3837,4460,34,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2023-12-30,Overnight,Add ons,115.83,302.58
3838,4461,74,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-01-03,Standard,Add ons,54.31,7966.21
3839,4462,44,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2023-11-29,Standard,No Add ons,0.0,7603.47
3840,4462,44,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2024-05-06,Overnight,No Add ons,0.0,5068.98
3841,4463,73,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-10-14,Express,Add ons,46.39,540.45
3842,4463,73,Male,No,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,2023-10-20,Standard,Add ons,90.53,1078.65
3843,4463,73,Male,No,Laptop,SKU1005,3,Completed,PayPal,927.92,463.96,2,2024-01-30,Overnight,Add ons,87.9,1015.8199999999999
3844,4463,73,Male,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-05-23,Overnight,Add ons,27.31,2497.61
3845,4464,36,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,1235.15,247.03,5,2024-03-29,Overnight,No Add ons,0.0,1235.15
3846,4465,20,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,1689.66,844.83,2,2023-11-30,Standard,Add ons,73.19,1762.8500000000001
3847,4466,34,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-12-23,Overnight,No Add ons,0.0,1391.88
3848,4466,34,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-01-18,Overnight,Add ons,68.45,3233.21
3849,4467,32,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-01-25,Overnight,Add ons,62.21,2596.7
3850,4467,32,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-02-08,Express,Add ons,35.96,3747.64
3851,4467,32,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-06-28,Standard,Add ons,65.49,5979.3
3852,4467,32,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,2024-07-11,Standard,Add ons,75.51,7987.41
3853,4469,47,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2023-12-29,Standard,Add ons,29.36,3741.04
3854,4470,26,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-05-20,Standard,Add ons,43.61,5957.42
3855,4471,32,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-05-26,Standard,Add ons,23.11,4247.259999999999
3856,4474,75,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2023-10-16,Standard,Add ons,26.13,212.88
3857,4475,23,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2023-11-02,Express,Add ons,55.68,117.93
3858,4476,40,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,2470.3,247.03,10,2023-11-01,Express,Add ons,30.3,2500.6000000000004
3859,4476,40,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2023-12-20,Standard,Add ons,55.14,1744.8000000000002
3860,4476,40,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-06-12,Express,Add ons,48.39,89.89
3861,4478,30,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-10-01,Express,Add ons,56.91,3436.23
3862,4479,78,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,791.19,791.19,1,2023-11-26,Overnight,Add ons,44.88,836.07
3863,4480,68,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2023-11-15,Express,Add ons,23.82,2494.1200000000003
3864,4480,68,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-04-26,Standard,Add ons,42.62,187.87
3865,4480,68,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-05-06,Standard,Add ons,48.18,4004.1299999999997
3866,4481,44,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-08-03,Express,Add ons,36.49,1618.8700000000001
3867,4482,31,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2023-11-20,Express,Add ons,34.77,528.83
3868,4482,31,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-02-13,Express,Add ons,30.6,2404.17
3869,4482,31,Female,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,7603.47,844.83,9,2024-03-15,Overnight,Add ons,25.67,7629.14
3870,4482,31,Female,No,Smartwatch,SKU1003,3,Cancelled,PayPal,3379.32,844.83,4,2024-09-15,Standard,Add ons,97.56,3476.88
3871,4484,52,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-02-06,Express,Add ons,76.8,4252.4400000000005
3872,4485,44,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,3379.32,844.83,4,2023-12-01,Standard,Add ons,16.99,3396.31
3873,4485,44,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-04-07,Overnight,Add ons,39.01,184.26
3874,4486,26,Male,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-07-12,Express,Add ons,7.76,215.26
3875,4486,26,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-08-19,Express,Add ons,25.69,1715.3500000000001
3876,4490,64,Male,No,Laptop,SKU1005,3,Completed,PayPal,3247.72,463.96,7,2023-10-15,Overnight,Add ons,38.94,3286.66
3877,4490,64,Male,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2023-10-24,Express,Add ons,75.0,816.09
3878,4490,64,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-12-11,Express,Add ons,30.48,237.98
3879,4491,64,Male,No,Laptop,SKU1005,3,Completed,PayPal,4175.64,463.96,9,2024-01-17,Express,Add ons,114.87,4290.51
3880,4491,64,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-09-02,Standard,Add ons,76.86,570.92
3881,4494,41,Female,No,Smartphone,SKU1004,2,Completed,PayPal,791.19,791.19,1,2024-07-18,Express,Add ons,41.31,832.5
3882,4495,72,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-09-19,Express,Add ons,115.34,2338.61
3883,4496,62,Male,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-01-29,Standard,Add ons,14.68,4238.83
3884,4497,63,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-02-16,Overnight,No Add ons,0.0,1976.24
3885,4497,63,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-03-14,Express,Add ons,50.33,5588.66
3886,4497,63,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,1689.66,844.83,2,2024-03-28,Overnight,Add ons,70.73,1760.39
3887,4497,63,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,1689.66,844.83,2,2024-08-29,Overnight,Add ons,43.1,1732.76
3888,4498,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2023-11-27,Express,Add ons,11.43,1593.8100000000002
3889,4499,67,Female,No,Smartphone,SKU1004,2,Completed,PayPal,3955.95,791.19,5,2024-09-05,Express,Add ons,12.96,3968.91
3890,4500,54,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,3379.32,844.83,4,2023-10-01,Standard,Add ons,79.59,3458.9100000000003
3891,4500,54,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-03-26,Standard,No Add ons,0.0,1482.18
3892,4500,54,Female,Yes,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2024-08-01,Express,Add ons,79.42,1935.26
3893,4501,41,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,247.03,247.03,1,2023-10-06,Express,Add ons,113.06,360.09000000000003
3894,4501,41,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,2024-06-21,Standard,No Add ons,0.0,2319.8
3895,4502,63,Male,Yes,Laptop,SKU1005,3,Cancelled,PayPal,3711.68,463.96,8,2024-04-18,Express,Add ons,69.63,3781.31
3896,4504,38,Male,No,Tablet,SKU1002,3,Completed,PayPal,1235.15,247.03,5,2023-10-20,Express,No Add ons,0.0,1235.15
3897,4504,38,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3164.76,791.19,4,2024-05-23,Standard,No Add ons,0.0,3164.76
3898,4506,51,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-06-14,Express,No Add ons,0.0,2783.76
3899,4506,51,Female,No,Laptop,SKU1005,3,Completed,PayPal,3711.68,463.96,8,2024-09-09,Express,No Add ons,0.0,3711.68
3900,4507,40,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,2024-05-22,Express,Add ons,44.87,1280.02
3901,4508,73,Male,No,Smartphone,SKU1004,2,Completed,PayPal,3164.76,791.19,4,2024-07-12,Overnight,Add ons,12.2,3176.96
3902,4509,53,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-06-18,Standard,Add ons,5.29,2539.7799999999997
3903,4510,36,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2023-09-24,Overnight,Add ons,97.25,2567.55
3904,4510,36,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,5913.81,844.83,7,2024-05-24,Express,No Add ons,0.0,5913.81
3905,4512,50,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-02-12,Express,Add ons,10.65,1492.8300000000002
3906,4513,66,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2023-10-05,Express,Add ons,98.5,839.59
3907,4518,34,Female,No,Tablet,SKU1002,3,Completed,PayPal,247.03,247.03,1,2023-11-08,Express,Add ons,14.37,261.4
3908,4518,34,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2023-11-26,Express,Add ons,104.83,7225.54
3909,4518,34,Female,No,Laptop,SKU1005,3,Cancelled,Cash,3247.72,463.96,7,2024-08-01,Overnight,Add ons,115.62,3363.3399999999997
3910,4519,38,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2024-01-10,Standard,Add ons,10.84,156.09
3911,4519,38,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-04-29,Standard,Add ons,59.34,553.4
3912,4520,32,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-08-17,Overnight,No Add ons,0.0,166.0
3913,4520,32,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-09-11,Express,Add ons,69.77,1461.65
3914,4522,30,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-01-22,Express,Add ons,107.5,1689.88
3915,4524,41,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-01-31,Express,Add ons,79.17,1808.38
3916,4524,41,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,7120.71,791.19,9,2024-08-06,Overnight,Add ons,44.0,7164.71
3917,4526,41,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,2023-12-29,Standard,Add ons,75.84,3323.56
3918,4526,41,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2024-08-20,Express,Add ons,47.87,1630.25
3919,4527,54,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,2024-02-28,Express,Add ons,49.47,1284.6200000000001
3920,4527,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-04-01,Express,Add ons,38.58,5107.5599999999995
3921,4528,55,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,62.25,20.75,3,2023-10-31,Standard,Add ons,78.59,140.84
3922,4528,55,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-06-26,Express,No Add ons,0.0,1391.88
3923,4529,18,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-08-03,Overnight,Add ons,98.0,160.25
3924,4530,58,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-13,Standard,Add ons,29.38,276.41
3925,4530,58,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-08-06,Express,Add ons,13.39,1495.5700000000002
3926,4531,49,Male,No,Smartphone,SKU1001,5,Completed,PayPal,20.75,20.75,1,2024-02-16,Standard,No Add ons,0.0,20.75
3927,4531,49,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,2024-07-29,Standard,Add ons,33.52,4673.120000000001
3928,4532,80,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-10-18,Overnight,No Add ons,0.0,3164.76
3929,4533,55,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,2223.27,247.03,9,2024-07-09,Overnight,No Add ons,0.0,2223.27
3930,4534,38,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-02-22,Overnight,Add ons,40.98,832.1700000000001
3931,4535,61,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-02-11,Standard,Add ons,60.23,184.73
3932,4535,61,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,2373.57,791.19,3,2024-07-31,Standard,Add ons,66.05,2439.6200000000003
3933,4536,57,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2023-11-26,Express,Add ons,81.32,5619.65
3934,4536,57,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,166.0,20.75,8,2024-07-17,Overnight,Add ons,8.9,174.9
3935,4537,21,Female,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2023-11-25,Express,Add ons,52.11,1443.99
3936,4537,21,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-01-15,Overnight,Add ons,90.56,8002.46
3937,4538,61,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-06-09,Express,Add ons,98.01,889.2
3938,4538,61,Female,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-06-22,Overnight,Add ons,77.66,4824.8
3939,4538,61,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-07-03,Express,No Add ons,0.0,1391.88
3940,4539,20,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-02-04,Standard,Add ons,51.59,217.59
3941,4539,20,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2024-06-04,Standard,No Add ons,0.0,4639.6
3942,4540,35,Female,Yes,Smartphone,SKU1001,5,Cancelled,PayPal,62.25,20.75,3,2024-01-08,Express,Add ons,37.71,99.96000000000001
3943,4540,35,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2024-07-05,Overnight,Add ons,68.86,315.89
3944,4541,51,Female,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-02-06,Standard,No Add ons,0.0,124.5
3945,4544,74,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,1976.24,247.03,8,2024-05-18,Standard,Add ons,17.6,1993.84
3946,4545,47,Male,No,Smartphone,SKU1004,2,Completed,PayPal,7120.71,791.19,9,2024-06-24,Express,Add ons,91.99,7212.7
3947,4545,47,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-07-07,Overnight,Add ons,79.1,1067.22
3948,4547,44,Female,No,Tablet,SKU1002,3,Completed,PayPal,1976.24,247.03,8,2023-12-07,Standard,Add ons,26.98,2003.22
3949,4548,31,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-08-01,Overnight,Add ons,45.32,2579.81
3950,4548,31,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-08-02,Standard,Add ons,139.02,4094.97
3951,4549,68,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-03-31,Standard,Add ons,92.85,2876.61
3952,4550,77,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-07-13,Express,Add ons,38.08,8486.38
3953,4550,77,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-08-27,Express,Add ons,43.29,1625.67
3954,4551,40,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-01-21,Express,No Add ons,0.0,791.19
3955,4551,40,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2024-04-16,Standard,Add ons,41.43,62.18
3956,4552,26,Male,Yes,Smartwatch,SKU1003,3,Completed,PayPal,7603.47,844.83,9,2024-04-03,Overnight,Add ons,86.23,7689.7
